Grupo,Título,ID,NID Drupal,Link,Tipo,Status,País,Fecha Anuncio,Fecha Cierre,Valor USD,Publicado,Tiene Excerpt,Patrón Detectado
235,"Grupo SURA se desprende de sus negocios de seguros en Argentina y El Salvador",drupal-114481,114481,https://lexlatin.com/node/114481,M&A,En progreso,"Argentina",2023-08-11,,19000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
235,"Grupo SURA se desprende de sus negocios de seguros en Argentina y El Salvador",drupal-114482,114482,https://lexlatin.com/node/114482,M&A,En progreso,"El Salvador",2023-08-14,,43700850.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
236,"Grupo Televisa culmina dos operaciones de deuda por 800 millones de dólares",drupal-113771,113771,https://lexlatin.com/node/113771,Emisiones,Cerrado,"Estados Unidos",2023-08-10,2023-08-10,300000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
236,"Grupo Televisa culmina dos operaciones de deuda por 800 millones de dólares",drupal-114530,114530,https://lexlatin.com/node/114530,Emisiones,Cerrado,"Estados Unidos",2023-08-10,2023-08-10,300000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
236,"Grupo Televisa culmina dos operaciones de deuda por 800 millones de dólares",drupal-114531,114531,https://lexlatin.com/node/114531,Emisiones,Cerrado,"Estados Unidos",2023-08-10,2023-08-10,500000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
237,"Grupos educativos Eleva y Cogna intercambian activos en plena pandemia",drupal-82761,82761,https://lexlatin.com/node/82761,M&A,Cerrado,"Brasil",2021-02-22,,168800000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
237,"Grupos educativos Eleva y Cogna intercambian activos en plena pandemia",drupal-82936,82936,https://lexlatin.com/node/82936,M&A,Cerrado,"Brasil",2021-02-22,,168800000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
237,"Grupos educativos Eleva y Cogna intercambian activos en plena pandemia",drupal-82940,82940,https://lexlatin.com/node/82940,M&A,Cerrado,"Brasil",2021-02-22,,101600000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
238,"GTIS Partners vende torre Infinity por BRL 850 millones",drupal-97738,97738,https://lexlatin.com/node/97738,M&A,En progreso,"Brasil",2022-05-29,2022-05-29,178898403.50,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
238,"GTIS Partners vende torre Infinity por BRL 850 millones",drupal-97745,97745,https://lexlatin.com/node/97745,M&A,En progreso,"Brasil",2022-05-29,2022-05-29,178898403.50,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
238,"GTIS Partners vende torre Infinity por BRL 850 millones",drupal-97746,97746,https://lexlatin.com/node/97746,Financiamientos,En progreso,"Brasil",2022-05-29,2022-05-29,191526526.10,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
239,"Hapvida emite oferta de seguimiento y obligaciones negociables",drupal-110236,110236,https://lexlatin.com/node/110236,Emisiones,Cerrado,"Estados Unidos",2023-04-17,2023-04-17,199844121.59,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
239,"Hapvida emite oferta de seguimiento y obligaciones negociables",drupal-110263,110263,https://lexlatin.com/node/110263,Emisiones,Cerrado,"Estados Unidos",2023-04-17,2023-04-17,199844121.59,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
239,"Hapvida emite oferta de seguimiento y obligaciones negociables",drupal-110264,110264,https://lexlatin.com/node/110264,Emisiones,Cerrado,"Estados Unidos",2023-03-09,2023-03-09,149883091.19,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
240,"Hapvida se expande con la compra de Promed y una participación en Grupo São José Saúde",drupal-77620,77620,https://lexlatin.com/node/77620,M&A,Cerrado,"Brasil",2020-09-08,2020-09-08,269500000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
240,"Hapvida se expande con la compra de Promed y una participación en Grupo São José Saúde",drupal-77683,77683,https://lexlatin.com/node/77683,M&A,Cerrado,"Brasil",2020-09-08,2020-09-08,269500000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
240,"Hapvida se expande con la compra de Promed y una participación en Grupo São José Saúde",drupal-77685,77685,https://lexlatin.com/node/77685,M&A,Cerrado,"Brasil",2020-09-08,2020-09-08,57500000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
241,"Helisul adquiere Inversiones Ecocopter Holdings y sus filiales en Chile y Ecuador",drupal-121162,121162,https://lexlatin.com/node/121162,M&A,Cerrado,"Ecuador",2024-05-06,2024-05-06,36000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
241,"Helisul adquiere Inversiones Ecocopter Holdings y sus filiales en Chile y Ecuador",drupal-122558,122558,https://lexlatin.com/node/122558,M&A,Cerrado,"Perú",2024-05-06,2024-05-06,36000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
241,"Helisul adquiere Inversiones Ecocopter Holdings y sus filiales en Chile y Ecuador",drupal-122559,122559,https://lexlatin.com/node/122559,Financiamientos,Cerrado,"Perú",2024-05-06,2024-05-06,27700000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
242,"Hemisfério Sul Investimentos adquiere Shopping Uberaba y estacionamiento de Shopping Uberaba",drupal-100204,100204,https://lexlatin.com/node/100204,M&A,Cerrado,"Brasil",2022-06-22,2022-06-22,60747327.49,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
242,"Hemisfério Sul Investimentos adquiere Shopping Uberaba y estacionamiento de Shopping Uberaba",drupal-100255,100255,https://lexlatin.com/node/100255,M&A,Cerrado,"Brasil",2022-06-22,2022-06-22,60747327.49,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
242,"Hemisfério Sul Investimentos adquiere Shopping Uberaba y estacionamiento de Shopping Uberaba",drupal-100256,100256,https://lexlatin.com/node/100256,M&A,Cerrado,"Brasil",2022-06-22,2022-06-22,489897.80,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
243,"HI Investment Holding invierte en Oncomed y Hospital Orizonti",drupal-115253,115253,https://lexlatin.com/node/115253,Emisiones,Cerrado,"Brasil",2023-09-13,2023-09-13,109413624.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
243,"HI Investment Holding invierte en Oncomed y Hospital Orizonti",drupal-115256,115256,https://lexlatin.com/node/115256,M&A,Cerrado,"Brasil",2023-09-13,2023-09-13,109413624.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
243,"HI Investment Holding invierte en Oncomed y Hospital Orizonti",drupal-115257,115257,https://lexlatin.com/node/115257,Emisiones,Cerrado,"Brasil",2023-09-13,2023-09-13,24314139.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
244,"HIG Capital compra participación mayoritaria en Ransa, de Grupo Romero",drupal-91396,91396,https://lexlatin.com/node/91396,M&A,Cerrado,"Estados Unidos",2021-10-29,2021-10-29,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
244,"HIG Capital compra participación mayoritaria en Ransa, de Grupo Romero",drupal-99945,99945,https://lexlatin.com/node/99945,M&A,Cerrado,"Estados Unidos",2021-10-29,2021-10-29,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
244,"HIG Capital compra participación mayoritaria en Ransa, de Grupo Romero",drupal-99946,99946,https://lexlatin.com/node/99946,Financiamientos,Cerrado,"Estados Unidos",2021-10-29,2021-10-29,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
245,"Holcim Costa Rica compra negocio de prefabricados pesados a Productos de Concreto",drupal-107999,107999,https://lexlatin.com/node/107999,M&A,Cerrado,"Costa Rica",2023-01-16,2023-01-16,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
245,"Holcim Costa Rica compra negocio de prefabricados pesados a Productos de Concreto",drupal-108090,108090,https://lexlatin.com/node/108090,M&A,Cerrado,"Costa Rica",2023-01-16,2023-01-16,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
245,"Holcim Costa Rica compra negocio de prefabricados pesados a Productos de Concreto",drupal-108092,108092,https://lexlatin.com/node/108092,M&A,Cerrado,"Costa Rica",2022-12-01,2022-12-01,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
246,"Holcim entra a Perú con la compra de Comacsa y Mixercon",drupal-122618,122618,https://lexlatin.com/node/122618,M&A,Cerrado,"Perú",0024-02-28,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
246,"Holcim entra a Perú con la compra de Comacsa y Mixercon",drupal-122685,122685,https://lexlatin.com/node/122685,M&A,Cerrado,"Perú",0024-02-28,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
246,"Holcim entra a Perú con la compra de Comacsa y Mixercon",drupal-122686,122686,https://lexlatin.com/node/122686,M&A,Cerrado,"Perú",0024-02-28,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
247,"Hospital Mater Dei se expande en Brasil con cuatro adquisiciones",drupal-94780,94780,https://lexlatin.com/node/94780,M&A,Cerrado,"Brasil",2022-02-10,2022-02-10,40626705.52,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
247,"Hospital Mater Dei se expande en Brasil con cuatro adquisiciones",drupal-94782,94782,https://lexlatin.com/node/94782,M&A,Cerrado,"Brasil",2022-02-10,2022-02-10,40626705.52,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
247,"Hospital Mater Dei se expande en Brasil con cuatro adquisiciones",drupal-94787,94787,https://lexlatin.com/node/94787,M&A,Cerrado,"Brasil",2022-02-10,2022-02-10,47355072.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
247,"Hospital Mater Dei se expande en Brasil con cuatro adquisiciones",drupal-94788,94788,https://lexlatin.com/node/94788,M&A,Cerrado,"Brasil",2022-02-10,2022-02-10,14798460.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
247,"Hospital Mater Dei se expande en Brasil con cuatro adquisiciones",drupal-94789,94789,https://lexlatin.com/node/94789,M&A,Cerrado,"Brasil",2022-02-10,2022-02-10,36897493.60,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
248,"HSBC México otorga crédito a AB&C Leasing",drupal-70581,70581,https://lexlatin.com/node/70581,Emisiones,Cerrado,"México",2020-01-06,2019-12-18,53400000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
248,"HSBC México otorga crédito a AB&C Leasing",drupal-72006,72006,https://lexlatin.com/node/72006,Financiamientos,Cerrado,"México",2020-01-06,,53400000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
248,"HSBC México otorga crédito a AB&C Leasing",drupal-72007,72007,https://lexlatin.com/node/72007,Emisiones,Cerrado,"México",2019-12-18,2019-12-18,180000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
249,"HSI y Grupo 30E firman asociación para ampliar las actividades del grupo",drupal-119323,119323,https://lexlatin.com/node/119323,M&A,Cerrado,"Brasil",2024-02-08,2024-02-09,24090000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
249,"HSI y Grupo 30E firman asociación para ampliar las actividades del grupo",drupal-119365,119365,https://lexlatin.com/node/119365,M&A,Cerrado,"Brasil",2024-02-09,2024-02-09,24090000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
249,"HSI y Grupo 30E firman asociación para ampliar las actividades del grupo",drupal-119366,119366,https://lexlatin.com/node/119366,M&A,Cerrado,"Brasil",2024-02-08,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
250,"Hudson Sustainable emite su primer bono verde ",drupal-82179,82179,https://lexlatin.com/node/82179,Emisiones,Cerrado,"Estados Unidos",2021-01-21,2021-01-21,96800000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
250,"Hudson Sustainable emite su primer bono verde ",drupal-82350,82350,https://lexlatin.com/node/82350,Emisiones,Cerrado,"Estados Unidos",2020-12-22,2020-12-22,96800000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
250,"Hudson Sustainable emite su primer bono verde ",drupal-82352,82352,https://lexlatin.com/node/82352,Financiamientos,Cerrado,"Estados Unidos",2021-01-21,2021-01-21,10000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
251,"IDK Capital adquiere empresa mexicana de remolcadores Snekke",drupal-70718,70718,https://lexlatin.com/node/70718,M&A,Cerrado,"México",2019-12-13,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
251,"IDK Capital adquiere empresa mexicana de remolcadores Snekke",drupal-71453,71453,https://lexlatin.com/node/71453,M&A,Cerrado,"México",2019-12-13,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
251,"IDK Capital adquiere empresa mexicana de remolcadores Snekke",drupal-71454,71454,https://lexlatin.com/node/71454,Financiamientos,Cerrado,"México",2019-12-13,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
252,"IFIN Participações ingresa como accionista minoritario de subsidiaria de Aegea",drupal-87720,87720,https://lexlatin.com/node/87720,Emisiones,Cerrado,"Brasil",2021-07-22,2021-07-22,105800000.00,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
252,"IFIN Participações ingresa como accionista minoritario de subsidiaria de Aegea",drupal-87937,87937,https://lexlatin.com/node/87937,M&A,Cerrado,"Brasil",2021-07-22,2021-07-22,105800000.00,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
252,"IFIN Participações ingresa como accionista minoritario de subsidiaria de Aegea",drupal-87938,87938,https://lexlatin.com/node/87938,Emisiones,Cerrado,"Brasil",2021-07-22,2021-07-22,105800000.00,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
253,"IG4 Capital adquiere participación en puerto de exportación de granos de Brasil",drupal-80748,80748,https://lexlatin.com/node/80748,M&A,Cerrado,"Brasil",2020-12-23,2020-12-23,260000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
253,"IG4 Capital adquiere participación en puerto de exportación de granos de Brasil",drupal-80825,80825,https://lexlatin.com/node/80825,M&A,Cerrado,"Brasil",2020-12-23,2020-12-23,260000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
253,"IG4 Capital adquiere participación en puerto de exportación de granos de Brasil",drupal-80826,80826,https://lexlatin.com/node/80826,M&A,Cerrado,"Brasil",2020-12-23,2020-12-23,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
254,"IG4 Capital se convierte en uno de los mayores accionistas de la peruana Aenza ",drupal-88172,88172,https://lexlatin.com/node/88172,Emisiones,Cerrado,"Estados Unidos",2021-08-24,2021-08-24,90000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
254,"IG4 Capital se convierte en uno de los mayores accionistas de la peruana Aenza ",drupal-88380,88380,https://lexlatin.com/node/88380,M&A,Cerrado,"Estados Unidos",2021-08-24,2021-08-24,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
254,"IG4 Capital se convierte en uno de los mayores accionistas de la peruana Aenza ",drupal-88382,88382,https://lexlatin.com/node/88382,Emisiones,Cerrado,"Estados Unidos",2021-08-17,2021-08-17,90000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
255,"Igli consolida el control de EcoRodovias con una oferta de seguimiento",drupal-87117,87117,https://lexlatin.com/node/87117,Emisiones,Cerrado,"Estados Unidos",2021-06-22,2021-06-22,375300000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
255,"Igli consolida el control de EcoRodovias con una oferta de seguimiento",drupal-87371,87371,https://lexlatin.com/node/87371,Emisiones,Cerrado,"Estados Unidos",2021-06-22,2021-06-22,375300000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
255,"Igli consolida el control de EcoRodovias con una oferta de seguimiento",drupal-87373,87373,https://lexlatin.com/node/87373,Emisiones,Cerrado,"Estados Unidos",2021-06-22,2021-06-22,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
256,"Iguá Saneamento realiza emisiones en Brasil por 162 millones de dólares",drupal-76077,76077,https://lexlatin.com/node/76077,Emisiones,Cerrado,"Brasil",2020-07-31,2020-07-31,114500000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
256,"Iguá Saneamento realiza emisiones en Brasil por 162 millones de dólares",drupal-77369,77369,https://lexlatin.com/node/77369,Emisiones,Cerrado,"Brasil",2020-07-31,2020-07-31,114500000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
256,"Iguá Saneamento realiza emisiones en Brasil por 162 millones de dólares",drupal-77370,77370,https://lexlatin.com/node/77370,Emisiones,Cerrado,"Brasil",2020-07-31,2020-07-31,47900000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
257,"Industrias Bachoco realiza oferta pública de adquisición",drupal-106319,106319,https://lexlatin.com/node/106319,M&A,Cerrado,"Estados Unidos",2022-11-14,2022-11-14,381241000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
257,"Industrias Bachoco realiza oferta pública de adquisición",drupal-107577,107577,https://lexlatin.com/node/107577,M&A,Cerrado,"Estados Unidos",2022-11-04,2022-11-04,381241000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
257,"Industrias Bachoco realiza oferta pública de adquisición",drupal-107578,107578,https://lexlatin.com/node/107578,Financiamientos,Cerrado,"Estados Unidos",2022-11-14,2022-11-14,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
258,"Infraestrutura Brasil Holding II realiza emisión de pagarés comerciales en serie única, 2ª emisión de debentures no convertibles en acciones y 3ª emisión de debentures de infraestructura en oferta pública",drupal-101948,101948,https://lexlatin.com/node/101948,Emisiones,Cerrado,"Brasil",2021-10-20,2021-10-20,19871232.11,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
258,"Infraestrutura Brasil Holding II realiza emisión de pagarés comerciales en serie única, 2ª emisión de debentures no convertibles en acciones y 3ª emisión de debentures de infraestructura en oferta pública",drupal-101953,101953,https://lexlatin.com/node/101953,Emisiones,Cerrado,"Brasil",2021-10-20,2021-10-20,19871232.11,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
258,"Infraestrutura Brasil Holding II realiza emisión de pagarés comerciales en serie única, 2ª emisión de debentures no convertibles en acciones y 3ª emisión de debentures de infraestructura en oferta pública",drupal-101954,101954,https://lexlatin.com/node/101954,Emisiones,Cerrado,"Brasil",2021-10-29,2021-10-29,103385868.92,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
258,"Infraestrutura Brasil Holding II realiza emisión de pagarés comerciales en serie única, 2ª emisión de debentures no convertibles en acciones y 3ª emisión de debentures de infraestructura en oferta pública",drupal-101955,101955,https://lexlatin.com/node/101955,Emisiones,Cerrado,"Brasil",2021-10-25,2021-10-25,208759927.62,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
259,"Inicia asume el control de empresas conjuntas con Gerdau en Colombia y República Dominicana",drupal-118366,118366,https://lexlatin.com/node/118366,M&A,En progreso,"Estados Unidos",2024-01-16,,325000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
259,"Inicia asume el control de empresas conjuntas con Gerdau en Colombia y República Dominicana",drupal-118499,118499,https://lexlatin.com/node/118499,M&A,En progreso,"Estados Unidos",2024-01-16,,325000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
259,"Inicia asume el control de empresas conjuntas con Gerdau en Colombia y República Dominicana",drupal-118500,118500,https://lexlatin.com/node/118500,Financiamientos,En progreso,"Estados Unidos",2024-01-16,,330000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
260,"Inmobiliaria guatemalteca ingresa al mercado mexicano",drupal-105313,105313,https://lexlatin.com/node/105313,M&A,Cerrado,"México",2022-10-12,2022-10-12,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
260,"Inmobiliaria guatemalteca ingresa al mercado mexicano",drupal-105314,105314,https://lexlatin.com/node/105314,Financiamientos,Cerrado,"México",2022-10-12,2022-10-12,40000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
261,"Innergex diversifica su cartera en América del Sur",drupal-73620,73620,https://lexlatin.com/node/73620,M&A,Cerrado,"Chile",2020-05-14,2020-05-14,69111904.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
